Date,Price
2023-04-27,325.09
2023-04-28,326.46
2023-05-02,329.09
2023-05-03,326.52
2023-05-04,326.17
2023-05-08,328.9
2023-05-09,328.22
2023-05-10,326.04
2023-05-11,325.28
2023-05-12,323.61
2023-05-15,324.46
2023-05-16,325.31
2023-05-17,326.61
2023-05-18,329.84
2023-05-19,334.23
2023-05-22,336.27
2023-05-23,337.09
2023-05-24,336.49
2023-05-25,335.35
2023-05-26,337.11
2023-05-30,341.5
2023-05-31,339.12
2023-06-01,338.08
2023-06-02,342.67
2023-06-05,343.91
2023-06-07,343.22
2023-06-08,342.75
2023-06-09,346.79
2023-06-12,344.57
2023-06-13,346.39
2023-06-14,344.65
2023-06-15,343.19
2023-06-16,345.17
2023-06-19,343.13
2023-06-20,342.58
2023-06-21,339.44
2023-06-22,341.12
2023-06-23,338.45
2023-06-26,340.38
2023-06-27,340.32
2023-06-28,338.41
2023-06-29,336.39
2023-06-30,337.95
2023-07-03,343.08
2023-07-04,341.59
2023-07-05,339.04
2023-07-06,336.2
2023-07-07,331.57
2023-07-10,330.84
2023-07-11,337.02
2023-07-12,339.46
2023-07-13,341.13
2023-07-14,346.93
2023-07-17,345.75
2023-07-18,343.38
2023-07-19,343.11
2023-07-20,341.67
2023-07-21,342.39
2023-07-24,344.32
2023-07-25,344.92
2023-07-26,340.56
2023-07-27,344.76
2023-07-28,344.03
2023-07-31,345.62
2023-08-01,351.0
2023-08-02,343.8
2023-08-03,341.54
2023-08-04,341.25
2023-08-07,339.68
2023-08-08,337.95
2023-08-09,341.61
2023-08-10,340.46
2023-08-11,338.98
2023-08-14,336.33
2023-08-16,331.28
2023-08-17,330.23
2023-08-18,328.42
2023-08-21,328.84
2023-08-22,329.7
2023-08-23,329.15
2023-08-24,333.82
2023-08-25,330.25
2023-08-28,332.53
2023-08-29,333.76
2023-08-30,334.94
2023-08-31,334.75
2023-09-01,338.28
2023-09-04,341.02
2023-09-05,340.29
2023-09-06,337.85
2023-09-07,336.74
2023-09-08,336.4
2023-09-11,337.58
2023-09-12,335.54
2023-09-13,335.99
2023-09-14,341.19
2023-09-15,344.98
2023-09-18,340.67
2023-09-19,338.82
2023-09-20,338.75
2023-09-21,333.04
2023-09-22,332.02
2023-09-25,331.58
2023-09-26,326.9
2023-09-27,326.71
2023-10-04,319.45
2023-10-05,318.58
2023-10-06,318.94
2023-10-10,319.11
2023-10-11,324.74
2023-10-12,328.85
2023-10-13,325.77
2023-10-16,323.29
2023-10-17,327.35
2023-10-18,328.82
2023-10-19,322.76
2023-10-20,317.96
2023-10-23,315.5
2023-10-24,318.43
2023-10-25,316.49
2023-10-26,307.75
2023-10-27,308.53
2023-10-30,308.95
2023-10-31,305.56
2023-11-01,309.71
2023-11-02,315.16
2023-11-03,318.24
2023-11-06,334.16
2023-11-07,327.29
2023-11-08,324.0
2023-11-09,325.29
2023-11-10,323.75
2023-11-13,323.31
2023-11-14,326.57
2023-11-15,333.96
2023-11-16,334.31
2023-11-17,332.06
2023-11-20,334.23
2023-11-21,336.57
2023-11-22,336.81
2023-11-23,336.91
2023-11-24,334.0
2023-11-27,333.67
2023-11-28,337.52
2023-11-29,336.62
2023-11-30,338.43
2023-12-01,334.8
2023-12-04,336.14
2023-12-05,332.85
2023-12-06,333.45
2023-12-07,332.67
2023-12-08,336.6
2023-12-11,337.93
2023-12-12,339.77
2023-12-13,336.68
2023-12-14,341.33
2023-12-15,343.99
2023-12-18,343.5
2023-12-19,343.95
2023-12-20,350.11
2023-12-21,348.78
2023-12-22,349.15
2023-12-26,350.43
2023-12-27,352.46
2023-12-28,357.99
2024-01-02,360.55
2024-01-03,351.2
2024-01-04,348.07
2024-01-05,347.22
2024-01-08,345.58
2024-01-09,343.81
2024-01-10,340.66
2024-01-11,340.28
2024-01-12,338.22
2024-01-15,339.24
2024-01-16,334.73
2024-01-17,326.11
2024-01-18,327.13
2024-01-19,332.99
2024-01-22,332.63
2024-01-23,334.97
2024-01-24,333.27
2024-01-25,333.8
2024-01-26,334.21
2024-01-29,337.84
2024-01-30,337.48
2024-01-31,336.24
2024-02-01,342.41
2024-02-02,353.43
2024-02-05,349.15
2024-02-06,347.8
2024-02-07,352.25
2024-02-08,353.29
2024-02-13,357.38
2024-02-14,352.69
2024-02-15,351.21
2024-02-16,355.52
2024-02-19,360.88
2024-02-20,356.92
2024-02-21,356.04
2024-02-22,357.67
2024-02-23,358.57
2024-02-26,355.48
2024-02-27,352.76
2024-02-28,356.79
2024-02-29,355.57
2024-03-04,361.1
2024-03-05,357.59
2024-03-06,356.25
2024-03-07,356.82
2024-03-08,361.71
2024-03-11,358.34
2024-03-12,361.11
2024-03-13,363.04
2024-03-14,366.68
2024-03-15,359.39
2024-03-18,361.31
2024-03-19,357.33
2024-03-20,363.32
2024-03-21,373.66
2024-03-22,372.65
2024-03-25,370.73
2024-03-26,374.6
2024-03-27,374.08
2024-03-28,373.22
2024-03-29,374.63
2024-04-01,374.28
2024-04-02,376.34
2024-04-03,369.72
2024-04-04,375.61
2024-04-05,371.57
2024-04-08,372.51
2024-04-09,370.27
2024-04-11,370.72
2024-04-12,367.25
2024-04-15,365.31
2024-04-16,356.67
2024-04-17,352.79
2024-04-18,359.06
2024-04-19,352.58
2024-04-22,356.89
2024-04-23,355.98
2024-04-24,363.6
2024-04-25,356.51
2024-04-26,361.02
2024-04-29,364.48
2024-04-30,365.13
2024-05-01,365.13
2024-05-02,364.31
2024-05-03,363.58
2024-05-07,372.8
2024-05-08,374.09
2024-05-09,368.83
2024-05-10,371.08
2024-05-13,370.99
2024-05-14,371.04
2024-05-16,374.6
2024-05-17,370.58
2024-05-20,373.68
2024-05-21,371.55
2024-05-22,371.41
2024-05-23,371.62
2024-05-24,366.08
2024-05-27,371.16
2024-05-28,371.33
2024-05-29,364.96
2024-05-30,358.7
2024-05-31,358.21
2024-06-03,365.48
2024-06-04,362.52
2024-06-05,366.44
2024-06-07,371.39
2024-06-10,367.46
2024-06-11,367.71
2024-06-12,371.12
2024-06-13,374.75
2024-06-14,376.0
2024-06-17,373.86
2024-06-18,377.73
2024-06-19,383.01
2024-06-20,384.78
2024-06-21,380.88
2024-06-24,378.39
2024-06-25,379.85
2024-06-26,383.01
2024-06-27,382.27
2024-06-28,384.02
2024-07-01,384.34
2024-07-02,381.2
2024-07-03,383.23
2024-07-04,388.53
2024-07-05,395.47
2024-07-08,394.47
2024-07-09,395.79
2024-07-10,395.6
2024-07-11,398.52
2024-07-12,392.29
2024-07-15,393.84
2024-07-16,395.31
2024-07-17,391.55
2024-07-18,389.0
2024-07-19,383.89
2024-07-22,379.84
2024-07-23,381.65
2024-07-24,378.66
2024-07-25,371.26
2024-07-26,374.2
2024-07-29,378.73
2024-07-30,374.87
2024-07-31,380.49
2024-08-01,380.54
2024-08-02,365.17
2024-08-05,331.86
2024-08-06,341.73
2024-08-07,349.09
2024-08-08,346.7
2024-08-09,351.52
2024-08-12,355.61
2024-08-13,357.02
2024-08-14,360.39
2024-08-16,369.11
2024-08-19,365.52
2024-08-20,368.99
2024-08-21,368.22
2024-08-22,369.1
2024-08-23,367.91
2024-08-26,366.31
2024-08-27,364.56
2024-08-28,365.28
2024-08-29,360.1
2024-08-30,361.55
2024-09-02,362.09
2024-09-03,358.8
2024-09-04,346.66
2024-09-05,345.92
2024-09-06,342.37
2024-09-09,340.18
2024-09-10,338.48
2024-09-11,335.65
2024-09-12,343.85
2024-09-13,343.69
2024-09-19,343.28
2024-09-20,344.67
2024-09-23,345.78
2024-09-24,349.61
2024-09-25,344.56
2024-09-26,356.44
2024-09-27,353.93
2024-09-30,344.76
2024-10-02,340.72
2024-10-04,341.74
2024-10-07,347.34
2024-10-08,344.23
2024-10-10,345.21
2024-10-11,345.45
2024-10-14,349.74
2024-10-15,351.07
2024-10-16,347.26
2024-10-17,347.73
2024-10-18,345.42
2024-10-21,346.62
2024-10-22,342.09
2024-10-23,346.27
2024-10-24,342.88
2024-10-25,343.37
2024-10-28,347.27
2024-10-29,348.28
2024-10-30,345.0
2024-10-31,339.32
2024-11-01,337.49
2024-11-04,343.6
2024-11-05,341.47
2024-11-06,340.61
2024-11-07,340.87
2024-11-08,339.71
2024-11-11,334.64
2024-11-12,327.31
2024-11-13,318.84
2024-11-14,317.7
2024-11-15,320.53
2024-11-18,328.44
2024-11-19,328.11
2024-11-20,329.02
2024-11-21,329.49
2024-11-22,332.36
2024-11-25,336.63
2024-11-26,335.6
2024-11-27,332.32
2024-11-28,331.45
2024-11-29,325.45
2024-12-02,325.34
2024-12-03,331.44
2024-12-04,326.59
2024-12-05,323.87
2024-12-06,322.07
2024-12-09,313.74
2024-12-10,320.79
2024-12-11,323.86
2024-12-12,329.04
2024-12-13,330.49
2024-12-16,329.61
2024-12-17,325.25
2024-12-18,329.72
2024-12-19,322.38
2024-12-20,318.33
2024-12-23,322.98
2024-12-24,323.39
2024-12-26,321.45
2024-12-27,319.03
2024-12-30,317.82
2025-01-02,317.77
2025-01-03,324.0
2025-01-06,331.52
2025-01-07,330.89
2025-01-08,334.95
2025-01-09,335.4
2025-01-10,334.55
2025-01-13,330.31
2025-01-14,330.74
2025-01-15,330.97
2025-01-16,335.73
2025-01-17,335.09
2025-01-20,333.94
2025-01-21,334.44
2025-01-22,338.76
2025-01-23,334.5
2025-01-24,336.74
2025-01-31,333.36
2025-02-03,324.55
2025-02-04,328.72
2025-02-05,332.47
2025-02-06,336.53
2025-02-07,333.89
2025-02-10,334.5
2025-02-11,336.67
2025-02-12,337.23
2025-02-13,341.06
2025-02-14,342.76
2025-02-17,345.11
2025-02-18,347.84
2025-02-19,354.53
2025-02-20,352.15
2025-02-21,351.92
2025-02-24,349.9
2025-02-25,347.54
2025-02-26,349.31
2025-02-27,346.45
2025-02-28,334.27
2025-03-04,334.02
2025-03-05,337.08
2025-03-06,340.31
2025-03-07,338.42
2025-03-10,338.79
2025-03-11,334.96
2025-03-12,340.89
2025-03-13,341.42
2025-03-14,340.8
2025-03-17,348.19
2025-03-18,347.84
2025-03-19,350.85
2025-03-20,353.5
2025-03-21,355.18
2025-03-24,353.24
2025-03-25,351.09
2025-03-26,355.0
2025-03-27,350.26
2025-03-28,342.96
2025-03-31,332.4
